emgT,emg,rms,mnf,mdf
487.000000,-0.011349,0.012370,17.726629,7.812500
488.000000,-0.011501,0.012349,17.785671,7.812500
489.000000,-0.012188,0.012350,17.838526,7.812500
490.000000,-0.013943,0.012374,17.888891,7.812500
491.000000,-0.011120,0.012391,17.931780,7.812500
492.000000,-0.010204,0.012396,17.967520,7.812500
493.000000,-0.010357,0.012401,17.998880,7.812500
494.000000,-0.011654,0.012406,18.027973,7.812500
495.000000,-0.013104,0.012369,18.053278,7.812500
496.000000,-0.010967,0.012352,18.076403,7.812500
497.000000,-0.008831,0.012329,18.096157,7.812500
498.000000,-0.008755,0.012319,18.113457,7.812500
499.000000,-0.009213,0.012321,18.128592,7.812500
500.000000,-0.011349,0.012314,18.141291,7.812500
501.000000,-0.012951,0.012322,18.151207,7.812500
502.000000,-0.010357,0.012286,18.159067,7.812500
503.000000,-0.014096,0.012259,18.162760,7.812500
504.000000,-0.010662,0.012228,18.164864,7.812500
505.000000,-0.009518,0.012172,18.163383,7.812500
506.000000,-0.009518,0.012131,18.160152,7.812500
507.000000,-0.011883,0.012109,18.156591,7.812500
508.000000,-0.009594,0.012076,18.149450,7.812500
509.000000,-0.012646,0.012059,18.139688,7.812500
510.000000,-0.011807,0.012025,18.128151,7.812500
511.000000,-0.009899,0.011991,18.111902,7.812500
512.000000,-0.009747,0.011966,18.094151,7.812500
513.000000,-0.006924,0.011935,18.074745,7.812500
514.000000,-0.010204,0.011892,18.053808,7.812500
515.000000,-0.016155,0.011867,18.032591,7.812500
516.000000,-0.013867,0.011848,18.007662,7.812500
517.000000,-0.009289,0.011813,17.978254,7.812500
518.000000,-0.010662,0.011793,17.949310,7.812500
519.000000,-0.011349,0.011774,17.917501,7.812500
520.000000,-0.009899,0.011734,17.904711,7.812500
521.000000,-0.010586,0.011707,17.890083,7.812500
522.000000,-0.009289,0.011667,17.873247,7.812500
523.000000,-0.012951,0.011660,17.850487,7.812500
524.000000,-0.011730,0.011635,17.825001,7.812500
525.000000,-0.010357,0.011623,17.796289,7.812500
526.000000,-0.009976,0.011594,17.765619,7.812500
527.000000,-0.012036,0.011573,17.737352,7.812500
528.000000,-0.011959,0.011550,17.704830,7.812500
529.000000,-0.011349,0.011513,17.667992,7.812500
530.000000,-0.011807,0.011491,17.628517,7.812500
531.000000,-0.011425,0.011459,17.584684,7.812500
532.000000,-0.007992,0.011439,17.536760,7.812500
533.000000,-0.006847,0.011424,17.490944,7.812500
