icmT,accX,accY,accZ,accT,gyrX,gyrY,gyrZ,gyrT,magX,magY,magZ,magT,accX_,accY_,accZ_,gyrX_,gyrY_,gyrZ_,magX_,magY_,magZ_,roll,pitch,yaw,roll_,pitch_,yaw_
930.000000,0.173828,-0.844238,-0.484863,93.000000,20.198822,17.940521,3.231049,93.000000,77.399963,18.299957,-46.800003,93.000000,0.190361,-0.829362,-0.525281,-3.567533,-9.613708,1.167214,0.850969,0.186747,-0.490895,4.906290,29.147495,42.517643,4.906290,29.147495,42.517643
940.000000,0.189941,-0.854492,-0.489746,94.000000,21.541595,16.109467,3.231049,94.000000,77.399963,18.149963,-46.650009,94.000000,0.189728,-0.830926,-0.523034,-3.534544,-10.070151,1.069696,0.849833,0.188350,-0.492248,5.033740,28.997213,42.454399,5.033740,28.997213,42.454399
950.000000,0.165039,-0.850097,-0.474121,95.000000,23.372650,15.926361,2.986908,95.000000,77.549957,18.149963,-46.650009,95.000000,0.188955,-0.832894,-0.520177,-3.023940,-8.873400,0.742895,0.848292,0.190088,-0.494234,5.159435,28.827948,42.394382,5.159435,28.827948,42.394382
960.000000,0.193359,-0.845215,-0.477539,96.000000,24.471283,15.743256,3.780365,96.000000,79.499954,17.999954,-47.100006,96.000000,0.188080,-0.835176,-0.516825,-3.245917,-7.744870,1.433580,0.846727,0.191626,-0.496319,5.273023,28.646572,42.337543,5.273023,28.646572,42.337543
970.000000,0.175293,-0.847656,-0.472168,97.000000,25.081635,15.316010,4.329681,97.000000,79.499954,18.599960,-45.600006,97.000000,0.187283,-0.837620,-0.513144,-3.903817,-6.916558,1.826592,0.845566,0.192844,-0.497825,5.377201,28.457691,42.280548,5.377201,28.457691,42.280548
980.000000,0.174316,-0.851562,-0.462402,98.000000,26.241302,15.682220,4.878998,98.000000,78.599960,18.599960,-45.600006,98.000000,0.186512,-0.840184,-0.509220,-3.965583,-5.373560,2.179287,0.845021,0.193991,-0.498305,5.472164,28.255758,42.229931,5.472164,28.255758,42.229931
990.000000,0.182129,-0.862793,-0.450195,99.000000,26.485443,15.377045,5.184174,99.000000,78.449966,17.999954,-47.100006,99.000000,0.185689,-0.842942,-0.504944,-4.882854,-4.583659,2.260227,0.844796,0.195068,-0.498265,5.560377,28.049540,42.178329,5.560377,28.049540,42.178329
1000.000000,0.185059,-0.877929,-0.437988,100.000000,28.316498,15.132904,5.123138,100.000000,78.449966,18.149963,-45.300003,100.000000,0.184967,-0.845983,-0.500100,-4.185732,-3.785216,1.975449,0.844649,0.195813,-0.498223,5.645627,27.822834,42.126167,5.645627,27.822834,42.126167
1010.000000,0.183105,-0.885254,-0.428711,101.000000,29.476166,14.461517,5.184174,101.000000,78.299957,18.149963,-45.300003,101.000000,0.184407,-0.849377,-0.494522,-4.174275,-3.449035,1.824184,0.844746,0.196278,-0.497875,5.726895,27.581686,42.068737,5.726895,27.581686,42.068737
1020.000000,0.189453,-0.901855,-0.432617,102.000000,30.574799,14.217377,5.123138,102.000000,77.699966,18.749954,-46.050003,102.000000,0.183985,-0.853099,-0.488234,-4.206402,-2.719726,1.562121,0.845005,0.196738,-0.497253,5.805558,27.326075,42.010017,5.805558,27.326075,42.010017
1030.000000,0.197266,-0.901855,-0.408203,103.000000,31.063080,12.996674,5.001068,103.000000,77.699966,19.649963,-46.650009,103.000000,0.183788,-0.857076,-0.481293,-4.803730,-2.976272,1.258055,0.844997,0.197598,-0.496925,5.882497,27.061464,41.941067,5.882497,27.061464,41.941067
1040.000000,0.187012,-0.904297,-0.413086,104.000000,31.551361,12.630463,5.733490,104.000000,78.149963,19.649963,-46.650009,104.000000,0.183858,-0.861249,-0.473758,-5.332118,-2.382401,1.792446,0.844544,0.199110,-0.497092,5.949670,26.787319,41.871471,5.949670,26.787319,41.871471
1050.000000,0.184570,-0.918945,-0.414062,105.000000,32.161713,12.203217,5.855560,105.000000,78.449966,18.899963,-48.450012,105.000000,0.183993,-0.865514,-0.465867,-5.678666,-1.888403,1.690801,0.843690,0.200855,-0.497841,6.013320,26.502218,41.801487,6.013320,26.502218,41.801487
1060.000000,0.175781,-0.945312,-0.408203,106.000000,31.612396,11.714935,4.695892,106.000000,78.449966,19.349960,-47.400009,106.000000,0.183915,-0.869828,-0.457793,-7.083563,-1.487653,0.365370,0.842518,0.202292,-0.499242,6.085807,26.217531,41.731102,6.085807,26.217531,41.731102
1070.000000,0.152832,-0.944336,-0.389160,107.000000,31.673431,11.470795,4.207611,107.000000,78.299957,19.349960,-47.400009,107.000000,0.183283,-0.874286,-0.449479,-7.758416,-0.881825,-0.206537,0.841268,0.203446,-0.500878,6.159655,25.926943,41.662830,6.159655,25.926943,41.662830
1080.000000,0.161621,-0.947265,-0.388672,108.000000,32.711029,11.104584,3.292084,108.000000,77.849960,18.749954,-46.800003,108.000000,0.181898,-0.878921,-0.440920,-7.412448,-0.440940,-1.137717,0.840177,0.204358,-0.502334,6.238052,25.620659,41.595078,6.238052,25.620659,41.595078
1090.000000,0.157227,-0.951172,-0.380859,109.000000,32.039642,11.043549,2.925873,109.000000,78.149963,20.249954,-48.300003,109.000000,0.179857,-0.883631,-0.432259,-8.352306,0.256039,-1.459980,0.839191,0.205125,-0.503669,6.314717,25.312012,41.530586,6.314717,25.312012,41.530586
1100.000000,0.170898,-0.931152,-0.379394,110.000000,31.551361,10.738373,2.132416,110.000000,77.249954,19.649963,-46.650009,110.000000,0.177446,-0.888248,-0.423708,-9.706138,0.659260,-2.158006,0.838167,0.206119,-0.504967,6.393471,25.006605,41.466988,6.393471,25.006605,41.466988
1110.000000,0.200195,-0.922851,-0.365234,111.000000,30.452728,11.165619,1.094818,111.000000,78.299957,19.799957,-48.600006,111.000000,0.175347,-0.892559,-0.415442,-11.141715,1.726299,-3.022059,0.837140,0.207285,-0.506191,6.477162,24.707230,41.411449,6.477162,24.707230,41.411449
1120.000000,0.200195,-0.920410,-0.389160,112.000000,28.682709,12.020111,1.094818,112.000000,78.299957,20.249954,-48.300003,112.000000,0.174197,-0.896356,-0.407679,-13.055342,3.104770,-2.808720,0.836087,0.208410,-0.507469,6.556844,24.421133,41.368011,6.556844,24.421133,41.368011
1130.000000,0.221680,-0.936523,-0.365234,113.000000,27.034760,13.057709,0.789642,113.000000,78.299957,20.249954,-48.300003,113.000000,0.174172,-0.899563,-0.400564,-14.640165,4.529453,-2.894820,0.835007,0.209561,-0.508771,6.637127,24.147825,41.338261,6.637127,24.147825,41.338261
1140.000000,0.219727,-0.950195,-0.358398,114.000000,26.180267,14.827728,0.000000,114.000000,77.249954,20.999954,-49.350006,114.000000,0.175274,-0.902320,-0.393824,-15.275942,6.516482,-3.426074,0.833815,0.210903,-0.510169,6.724239,23.879887,41.329330,6.724239,23.879887,41.329330
1150.000000,0.209473,-0.958496,-0.321777,115.000000,25.081635,16.353607,1.522064,115.000000,77.249954,20.549957,-49.650009,115.000000,0.177228,-0.904905,-0.386958,-16.033470,8.076410,-1.687965,0.832250,0.212496,-0.512061,6.796463,23.619543,41.339149,6.796463,23.619543,41.339149
1160.000000,0.218750,-0.963379,-0.305664,116.000000,23.555756,18.611908,1.644135,116.000000,77.549957,20.549957,-49.650009,116.000000,0.179676,-0.907580,-0.379494,-17.074682,10.173780,-1.430413,0.830372,0.214079,-0.514443,6.868385,23.370140,41.375114,6.868385,23.370140,41.375114
1170.000000,0.210449,-0.962402,-0.288574,117.000000,22.823334,19.710541,2.193451,117.000000,77.549957,22.049957,-48.300003,117.000000,0.182439,-0.910457,-0.371193,-17.203869,10.945107,-0.780675,0.828539,0.215742,-0.516700,6.936141,23.122683,41.425228,6.936141,23.122683,41.425228
1180.000000,0.211426,-0.978027,-0.259277,118.000000,21.541595,20.442963,3.047943,118.000000,77.549957,22.049957,-48.900009,118.000000,0.185321,-0.913599,-0.361930,-17.782507,11.259196,0.108683,0.826976,0.217972,-0.518266,6.996883,22.881350,41.485088,6.996883,22.881350,41.485088
1190.000000,0.219727,-0.978515,-0.261719,119.000000,20.870209,19.161224,3.597260,119.000000,76.949966,22.049957,-48.900009,119.000000,0.188207,-0.917021,-0.351640,-17.660925,9.577404,0.630100,0.825625,0.220716,-0.519257,7.053656,22.638790,41.534351,7.053656,22.638790,41.534351
1200.000000,0.211914,-0.989746,-0.225586,120.000000,19.344330,16.231537,3.475189,120.000000,78.149963,21.899963,-49.050003,120.000000,0.191060,-0.920667,-0.340394,-18.300301,6.426079,0.462592,0.824453,0.223519,-0.519919,7.113001,22.402252,41.556690,7.113001,22.402252,41.556690
1210.000000,0.219727,-0.987304,-0.214844,121.000000,19.405365,12.081146,2.620697,121.000000,78.149963,20.099960,-48.000000,121.000000,0.193802,-0.924529,-0.328158,-17.298210,2.350754,-0.393014,0.823763,0.225657,-0.520089,7.181839,22.154877,41.539669,7.181839,22.154877,41.539669
1220.000000,0.232910,-1.003418,-0.209473,122.000000,18.001556,6.771088,2.193451,122.000000,77.249954,20.099960,-48.000000,122.000000,0.196513,-0.928510,-0.315042,-17.717142,-2.496225,-0.765709,0.823788,0.226476,-0.519694,7.255706,21.910204,41.471184,7.255706,21.910204,41.471184
1230.000000,0.225098,-0.991211,-0.195801,123.000000,16.048431,1.888275,1.094818,123.000000,76.649963,20.999954,-49.650009,123.000000,0.199286,-0.932454,-0.301356,-18.558950,-6.512981,-1.746033,0.824087,0.226283,-0.519305,7.341140,21.672926,41.355846,7.341140,21.672926,41.355846
1240.000000,0.239258,-0.989746,-0.179687,124.000000,14.278412,-3.112793,0.667572,124.000000,76.949966,21.599960,-49.500000,124.000000,0.202126,-0.936262,-0.287330,-19.083906,-10.276722,-1.994197,0.824031,0.225934,-0.519545,7.431424,21.440754,41.194138,7.431424,21.440754,41.194138
1250.000000,0.233398,-0.988281,-0.155273,125.000000,13.362885,-7.995605,-0.122070,125.000000,76.949966,23.099960,-49.050003,125.000000,0.205078,-0.939899,-0.273007,-18.674755,-13.568503,-2.560374,0.823526,0.226220,-0.520220,7.530162,21.204916,40.989094,7.530162,21.204916,40.989094
1260.000000,0.217773,-0.993164,-0.146973,126.000000,12.996674,-11.840820,-1.342773,126.000000,77.399963,23.099960,-49.050003,126.000000,0.207946,-0.943399,-0.258374,-17.704380,-15.536625,-3.481065,0.822777,0.227616,-0.520797,7.641328,20.959778,40.752316,7.641328,20.959778,40.752316
1270.000000,0.214844,-1.004394,-0.134277,127.000000,12.508392,-16.052246,-2.868652,127.000000,76.799957,22.649963,-50.250000,127.000000,0.210353,-0.946805,-0.243540,-16.866375,-17.628996,-4.602234,0.821837,0.229793,-0.521324,7.767135,20.706503,40.481285,7.767135,20.706503,40.481285
1280.000000,0.202148,-1.006347,-0.127441,128.000000,13.301849,-20.446777,-3.601074,128.000000,76.799957,23.249954,-49.950012,128.000000,0.212046,-0.950129,-0.228672,-14.809849,-19.651997,-4.851711,0.820616,0.232208,-0.522177,7.898700,20.432661,40.175468,7.898700,20.432661,40.175468
1290.000000,0.189941,-1.037597,-0.114258,129.000000,14.217377,-24.536133,-5.371094,129.000000,76.799957,23.249954,-49.950012,129.000000,0.212780,-0.953402,-0.213890,-12.755448,-21.136820,-6.054149,0.819183,0.234738,-0.523295,8.044984,20.137569,39.839001,8.044984,20.137569,39.839001
1300.000000,0.191894,-1.056640,-0.124023,130.000000,14.522552,-28.503418,-5.737305,130.000000,78.599960,23.549957,-51.750000,130.000000,0.212374,-0.956636,-0.199358,-11.411349,-22.298761,-5.788671,0.817679,0.237203,-0.524533,8.190644,19.827930,39.473812,8.190644,19.827930,39.473812
1310.000000,0.207519,-1.065429,-0.111816,131.000000,16.048431,-31.433105,-6.652832,131.000000,78.599960,21.299957,-51.450012,131.000000,0.211039,-0.959745,-0.185345,-8.970755,-22.285141,-6.049335,0.816276,0.238854,-0.525969,8.340058,19.492704,39.090427,8.340058,19.492704,39.090427
1320.000000,0.199707,-1.075683,-0.123535,132.000000,16.231537,-33.752441,-7.263184,132.000000,79.049957,21.299957,-51.450012,132.000000,0.209150,-0.962617,-0.172120,-7.988193,-21.604639,-5.973063,0.815277,0.238885,-0.527501,8.489602,19.146534,38.694344,8.489602,19.146534,38.694344
1330.000000,0.195312,-1.089355,-0.133789,133.000000,16.841888,-34.973145,-7.690430,133.000000,78.749954,23.999954,-53.250000,133.000000,0.206804,-0.965200,-0.160065,-6.650307,-19.849468,-5.705558,0.814508,0.237910,-0.529127,8.637043,18.786873,38.296108,8.637043,18.786873,38.296108
1340.000000,0.177734,-1.100097,-0.141602,134.000000,15.438080,-36.621094,-8.666992,134.000000,78.749954,22.649963,-51.900009,134.000000,0.203871,-0.967505,-0.149570,-7.327675,-18.577202,-5.964682,0.813567,0.237127,-0.530923,8.787222,18.435602,37.891933,8.787222,18.435602,37.891933
1350.000000,0.163574,-1.063476,-0.128906,135.000000,15.804291,-37.109375,-9.216309,135.000000,77.399963,22.649963,-51.900009,135.000000,0.200221,-0.969590,-0.140735,-6.226661,-16.233639,-5.770555,0.812558,0.236621,-0.532691,8.935149,18.077183,37.493443,8.935149,18.077183,37.493443
1360.000000,0.168457,-1.063965,-0.143555,136.000000,16.597748,-37.780762,-9.765625,136.000000,77.549957,22.649963,-51.600006,136.000000,0.195958,-0.971482,-0.133504,-4.787051,-14.203139,-5.571128,0.811610,0.236211,-0.534316,9.080232,17.709476,37.098610,9.080232,17.709476,37.098610
1370.000000,0.154297,-1.068359,-0.123047,137.000000,17.024994,-36.987305,-10.681152,137.000000,77.549957,22.499954,-53.250000,137.000000,0.191286,-0.973189,-0.127723,-3.802050,-10.890425,-5.717902,0.810611,0.235879,-0.535976,9.225704,17.337978,36.721821,9.225704,17.337978,36.721821
1380.000000,0.153809,-1.077636,-0.123535,138.000000,17.818451,-35.644531,-10.498047,138.000000,78.599960,22.499954,-53.250000,138.000000,0.186267,-0.974767,-0.123021,-2.536134,-7.292773,-4.779701,0.809484,0.235437,-0.537870,9.360434,16.960459,36.368328,9.360434,16.960459,36.368328
1390.000000,0.128906,-1.087402,-0.130371,139.000000,17.574310,-35.217285,-10.803223,139.000000,77.699966,24.299957,-53.250000,139.000000,0.180883,-0.976258,-0.119170,-1.660183,-4.849193,-4.370269,0.808344,0.235134,-0.539715,9.489034,16.581036,36.028709,9.489034,16.581036,36.028709
1400.000000,0.149902,-1.060058,-0.137207,140.000000,18.306732,-33.569336,-11.962891,140.000000,77.699966,22.649963,-54.750000,140.000000,0.175247,-0.977639,-0.116237,-1.319497,-1.427397,-4.796494,0.807129,0.235256,-0.541477,9.619741,16.205616,35.714802,9.619741,16.205616,35.714802
1410.000000,0.145996,-1.058105,-0.139160,141.000000,17.635345,-31.860352,-11.901855,141.000000,77.399963,22.649963,-54.750000,141.000000,0.169679,-0.978850,-0.114289,-1.645002,1.767240,-4.000700,0.805557,0.235374,-0.543761,9.740669,15.841869,35.427364,9.740669,15.841869,35.427364
1420.000000,0.149902,-1.057129,-0.146973,142.000000,17.696381,-29.907227,-13.000488,142.000000,78.749954,23.849960,-54.000000,142.000000,0.164428,-0.979860,-0.113305,-1.236021,4.917109,-4.366722,0.803777,0.235398,-0.546379,9.863779,15.483528,35.168671,9.863779,15.483528,35.168671
1430.000000,0.145020,-1.051758,-0.138672,143.000000,19.039154,-25.939941,-13.427734,143.000000,78.749954,24.149963,-54.750000,143.000000,0.159578,-0.980679,-0.113157,0.368894,9.707213,-4.042912,0.802143,0.235813,-0.548597,9.982941,15.118916,34.957577,9.982941,15.118916,34.957577
1440.000000,0.135742,-1.092285,-0.135742,144.000000,19.100189,-22.888184,-14.099121,144.000000,78.749954,24.149963,-54.750000,144.000000,0.155043,-0.981360,-0.113549,0.609921,13.177620,-3.964887,0.800697,0.236719,-0.550317,10.101010,14.761357,34.783772,10.101010,14.761357,34.783772
1450.000000,0.133301,-1.088867,-0.144043,145.000000,19.771576,-20.019531,-14.709473,145.000000,78.449966,24.899963,-55.500000,145.000000,0.150631,-0.981967,-0.114244,1.411978,16.128016,-3.820131,0.799290,0.238038,-0.551791,10.217563,14.405090,34.644611,10.217563,14.405090,34.644611
1460.000000,0.130371,-1.083984,-0.120117,146.000000,20.870209,-18.371582,-16.174316,146.000000,78.449966,24.449966,-55.500000,146.000000,0.146303,-0.982526,-0.115055,2.549185,17.598957,-4.490607,0.797802,0.239696,-0.553225,10.341107,14.046040,34.527599,10.341107,14.046040,34.527599
1470.000000,0.121582,-1.075195,-0.143555,147.000000,21.602631,-16.357422,-17.211914,147.000000,78.449966,24.449966,-55.500000,147.000000,0.142083,-0.983054,-0.115833,3.229772,19.228626,-4.678427,0.796296,0.241398,-0.554653,10.467444,13.687817,34.435905,10.467444,13.687817,34.435905
1480.000000,0.121582,-1.079590,-0.111816,148.000000,23.494720,-14.282227,-17.761230,148.000000,79.349960,24.449966,-56.250000,148.000000,0.137953,-0.983561,-0.116517,4.949561,20.705456,-4.365538,0.794919,0.242845,-0.555995,10.591839,13.318933,34.369354,10.591839,13.318933,34.369354
1490.000000,0.120605,-1.097168,-0.134277,149.000000,23.921967,-12.023926,-18.127441,149.000000,79.349960,24.749954,-55.650009,149.000000,0.133937,-0.984062,-0.116970,5.103236,22.153627,-3.887606,0.793777,0.243975,-0.557131,10.712665,12.953691,34.328754,10.712665,12.953691,34.328754
1500.000000,0.114258,-1.092285,-0.131836,150.000000,24.959564,-9.704590,-17.700195,150.000000,78.299957,24.749954,-55.650009,150.000000,0.130043,-0.984548,-0.117281,5.808389,23.453339,-2.676645,0.792884,0.244943,-0.557976,10.822359,12.585876,34.313652,10.822359,12.585876,34.313652
1510.000000,0.121094,-1.083984,-0.146484,151.000000,26.424408,-7.873535,-17.761230,151.000000,77.549957,26.249954,-56.400009,151.000000,0.126314,-0.984983,-0.117699,6.840318,24.086857,-2.025592,0.791925,0.246179,-0.558794,10.926126,12.211483,34.318829,10.926126,12.211483,34.318829
1520.000000,0.128418,-1.072754,-0.145996,152.000000,27.278900,-6.225586,-17.272949,152.000000,77.549957,25.499954,-57.150009,152.000000,0.122960,-0.985324,-0.118399,7.174832,24.400343,-0.896795,0.790515,0.247951,-0.560005,11.019144,11.836959,34.342884,11.019144,11.836959,34.342884
1530.000000,0.125488,-1.051758,-0.130859,153.000000,29.476166,-3.356934,-17.272949,153.000000,78.749954,25.499954,-57.150009,153.000000,0.120171,-0.985556,-0.119321,8.738214,25.762629,-0.327646,0.788760,0.249841,-0.561638,11.107074,11.449417,34.398026,11.107074,11.449417,34.398026
1540.000000,0.132812,-1.041992,-0.144043,154.000000,30.513763,-0.305176,-16.601562,154.000000,79.349960,25.949966,-57.300003,154.000000,0.118014,-0.985696,-0.120316,9.026378,27.086884,0.836559,0.787082,0.251451,-0.563271,11.184175,11.060578,34.485214,11.184175,11.060578,34.485214
1550.000000,0.142578,-1.035644,-0.123047,155.000000,31.917572,2.071381,-16.357422,155.000000,79.049957,27.299957,-57.150009,155.000000,0.116596,-0.985743,-0.121307,9.606229,27.550329,1.489939,0.785648,0.253086,-0.564539,11.255709,10.666886,34.596649,11.255709,10.666886,34.596649
1560.000000,0.158691,-1.034668,-0.116699,156.000000,32.100677,5.611420,-15.563965,156.000000,79.049957,27.299957,-58.500000,156.000000,0.116114,-0.985711,-0.122034,8.932823,28.983187,2.607580,0.784256,0.255158,-0.565541,11.317488,10.280111,34.743061,11.317488,10.280111,34.743061
1570.000000,0.172363,-1.043945,-0.116699,157.000000,31.185150,8.480072,-13.916016,157.000000,78.299957,27.299957,-58.500000,157.000000,0.116763,-0.985602,-0.122293,7.232028,29.542486,4.437700,0.782641,0.257556,-0.566691,11.362640,9.910356,34.917484,11.362640,9.910356,34.917484
1580.000000,0.190430,-1.031738,-0.104492,158.000000,30.025482,11.531830,-12.939453,158.000000,77.399963,25.499954,-58.500000,158.000000,0.118701,-0.985402,-0.122039,5.414984,30.117746,5.453237,0.780780,0.259686,-0.568284,11.399569,9.559098,35.121597,11.399569,9.559098,35.121597
1590.000000,0.208008,-1.044433,-0.106934,159.000000,28.804779,15.560150,-12.023926,159.000000,77.399963,27.449966,-59.100006,159.000000,0.122060,-0.985090,-0.121236,3.673587,31.464411,6.303438,0.778724,0.261251,-0.570383,11.430679,9.225953,35.364773,11.430679,9.225953,35.364773
1600.000000,0.204590,-1.027832,-0.100098,160.000000,27.828217,19.161224,-11.413574,160.000000,77.699966,27.449966,-59.100006,160.000000,0.126777,-0.984655,-0.119926,2.299900,32.168999,6.765619,0.776466,0.262707,-0.572787,11.460651,8.907599,35.642426,11.460651,8.907599,35.642426
1610.000000,0.198730,-1.038086,-0.122559,161.000000,26.912689,21.053314,-11.596680,161.000000,78.299957,28.199966,-57.900009,161.000000,0.132441,-0.984100,-0.118349,1.092702,31.057405,6.403962,0.774295,0.264445,-0.574923,11.498383,8.602854,35.936932,11.498383,8.602854,35.936932
