emgT,emg,rms,mnf,mdf
214.000000,-0.017453,0.018536,17.414055,3.906250
215.000000,-0.018368,0.018468,17.510321,3.906250
216.000000,-0.015393,0.018390,17.605656,3.906250
217.000000,-0.014782,0.018306,17.684824,3.906250
218.000000,-0.015850,0.018188,17.779131,3.906250
219.000000,-0.019818,0.018107,17.872313,3.906250
220.000000,-0.018368,0.018020,17.958416,3.906250
221.000000,-0.018444,0.017972,18.037615,3.906250
222.000000,-0.014935,0.017884,18.119213,3.906250
223.000000,-0.016842,0.017830,18.201899,3.906250
224.000000,-0.016537,0.017745,18.282246,3.906250
225.000000,-0.019207,0.017684,18.363995,7.812500
226.000000,-0.020886,0.017636,18.440487,7.812500
227.000000,-0.019741,0.017558,18.512646,7.812500
228.000000,-0.015545,0.017478,18.583048,7.812500
229.000000,-0.014248,0.017401,18.647648,7.812500
230.000000,-0.016079,0.017331,18.694559,7.812500
231.000000,-0.018826,0.017250,18.748150,7.812500
232.000000,-0.018215,0.017172,18.812618,7.812500
233.000000,-0.018368,0.017129,18.861629,7.812500
234.000000,-0.016384,0.017050,18.908012,7.812500
235.000000,-0.016461,0.016995,18.944544,7.812500
236.000000,-0.015469,0.016954,18.967554,7.812500
237.000000,-0.012493,0.016891,18.985666,7.812500
238.000000,-0.015011,0.016781,19.003532,7.812500
239.000000,-0.015774,0.016678,19.022018,7.812500
240.000000,-0.016918,0.016626,19.037413,7.812500
241.000000,-0.012112,0.016548,19.048517,7.812500
242.000000,-0.011578,0.016483,19.057007,7.812500
243.000000,-0.011273,0.016423,19.062542,7.812500
244.000000,-0.014172,0.016369,19.067181,7.812500
245.000000,-0.012417,0.016304,19.068697,7.812500
246.000000,-0.015469,0.016223,19.069649,7.812500
247.000000,-0.013333,0.016152,19.068695,7.812500
248.000000,-0.010662,0.016107,19.066103,7.812500
249.000000,-0.007763,0.016057,19.061556,7.812500
250.000000,-0.010739,0.015996,19.055559,7.812500
251.000000,-0.015164,0.015969,19.048622,7.812500
252.000000,-0.014172,0.015900,19.039829,7.812500
253.000000,-0.014172,0.015834,19.029856,7.812500
254.000000,-0.013180,0.015774,19.019823,7.812500
255.000000,-0.012722,0.015716,19.009436,7.812500
256.000000,-0.014324,0.015692,18.998695,7.812500
257.000000,-0.012112,0.015685,18.986183,7.812500
258.000000,-0.015850,0.015644,18.972366,7.812500
259.000000,-0.014858,0.015580,18.954523,7.812500
260.000000,-0.011349,0.015527,18.938122,7.812500
261.000000,-0.010357,0.015459,18.921164,7.812500
262.000000,-0.010357,0.015372,18.904535,7.812500
263.000000,-0.016003,0.015349,18.889265,7.812500
264.000000,-0.017224,0.015357,18.893566,7.812500
265.000000,-0.017376,0.015345,18.894236,7.812500
266.000000,-0.016003,0.015280,18.892353,7.812500
267.000000,-0.017376,0.015239,18.895008,7.812500
268.000000,-0.016308,0.015258,18.898006,7.812500
269.000000,-0.007534,0.015192,18.896088,7.812500
270.000000,-0.007839,0.015116,18.895222,7.812500
271.000000,-0.009976,0.015031,18.886221,7.812500
272.000000,-0.016613,0.015011,18.871086,7.812500
273.000000,-0.016079,0.014971,18.854059,7.812500
274.000000,-0.016079,0.014975,18.847538,7.812500
275.000000,-0.013867,0.014953,18.839481,7.812500
276.000000,-0.014706,0.014960,18.825035,7.812500
277.000000,-0.012036,0.014924,18.810963,7.812500
278.000000,-0.014782,0.014897,18.792627,7.812500
279.000000,-0.014553,0.014871,18.769646,7.812500
280.000000,-0.012799,0.014837,18.746801,7.812500
281.000000,-0.012722,0.014817,18.722195,7.812500
282.000000,-0.010433,0.014794,18.703312,7.812500
283.000000,-0.012493,0.014795,18.679518,7.812500
284.000000,-0.013561,0.014812,18.647318,7.812500
285.000000,-0.012875,0.014816,18.612682,7.812500
286.000000,-0.013561,0.014796,18.584141,7.812500
287.000000,-0.013943,0.014776,18.556023,7.812500
288.000000,-0.012417,0.014779,18.535309,7.812500
